record_view,tier_scope,candidate_id,candidate_alias,candidate_role,source_test_id,source_queue_id,state_profile,followup_profile,pressure_group,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,buy,150,99.91,1052.78,-952.87,1.104852,0.666067,0.533333,13.15975,-13.612429,0.966745,158.52,24.739372,72,0.826667,6,0.630267,measured_slice(측정 구간)
mt5_ta_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_early,101,363.6,796.54,-432.94,1.839839,3.6,0.594059,13.275667,-10.559512,1.257223,85.28,9.066842,24,0.633663,4,4.263602,measured_slice(측정 구간)
mt5_ta_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_mid,101,200.78,701.71,-500.93,1.400814,1.987921,0.564356,12.310702,-11.384773,1.08133,78.04,15.112609,34,0.841584,6,2.572783,measured_slice(측정 구간)
mt5_ta_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_late,99,457.09,1249.35,-792.26,1.576944,4.617071,0.545455,23.136111,-17.605778,1.31412,264.51,22.084276,34,0.747475,7,1.728063,measured_slice(측정 구간)
mt5_rt_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_early,101,363.6,796.54,-432.94,1.839839,3.6,0.594059,13.275667,-10.559512,1.257223,85.28,9.066842,24,0.633663,4,4.263602,measured_slice(측정 구간)
mt5_rt_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_mid,101,200.78,701.71,-500.93,1.400814,1.987921,0.564356,12.310702,-11.384773,1.08133,78.04,15.112609,34,0.841584,6,2.572783,measured_slice(측정 구간)
mt5_rt_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_late,99,457.09,1249.35,-792.26,1.576944,4.617071,0.545455,23.136111,-17.605778,1.31412,264.51,22.084276,34,0.747475,7,1.728063,measured_slice(측정 구간)
mt5_ta_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_early,99,432.19,855.77,-423.58,2.020327,4.365556,0.585859,14.754655,-10.33122,1.428162,81.3,8.021786,21,0.59596,4,5.31599,measured_slice(측정 구간)
mt5_ta_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_mid,99,353.03,847.19,-494.16,1.714404,3.56596,0.606061,14.119833,-12.670769,1.114363,77.33,14.78472,17,0.717172,6,4.56524,measured_slice(측정 구간)
mt5_ta_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_late,98,487.47,1451.76,-964.29,1.505522,4.974184,0.530612,27.918462,-20.962826,1.331808,331.01,25.456433,34,0.755102,7,1.472675,measured_slice(측정 구간)
mt5_rt_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_early,99,432.19,855.77,-423.58,2.020327,4.365556,0.585859,14.754655,-10.33122,1.428162,81.3,8.021786,21,0.59596,4,5.31599,measured_slice(측정 구간)
mt5_rt_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_mid,99,353.03,847.19,-494.16,1.714404,3.56596,0.606061,14.119833,-12.670769,1.114363,77.33,14.78472,17,0.717172,6,4.56524,measured_slice(측정 구간)
mt5_rt_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_late,98,487.47,1451.76,-964.29,1.505522,4.974184,0.530612,27.918462,-20.962826,1.331808,331.01,25.456433,34,0.755102,7,1.472675,measured_slice(측정 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_early,99,417.68,812.88,-395.2,2.056883,4.21899,0.59596,13.777627,-9.88,1.394497,88.34,8.781138,16,0.616162,4,4.728096,measured_slice(측정 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_mid,99,153.7,655.88,-502.18,1.306066,1.552525,0.59596,11.11661,-12.5545,0.885468,75.14,14.460011,30,0.818182,5,2.045515,measured_slice(측정 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_late,98,494.1,1295.3,-801.2,1.6167,5.041837,0.561224,23.550909,-18.632558,1.263965,233.81,19.689761,34,0.744898,6,2.113254,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_early,99,417.68,812.88,-395.2,2.056883,4.21899,0.59596,13.777627,-9.88,1.394497,88.34,8.781138,16,0.616162,4,4.728096,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_mid,99,153.7,655.88,-502.18,1.306066,1.552525,0.59596,11.11661,-12.5545,0.885468,75.14,14.460011,30,0.818182,5,2.045515,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_late,98,494.1,1295.3,-801.2,1.6167,5.041837,0.561224,23.550909,-18.632558,1.263965,233.81,19.689761,34,0.744898,6,2.113254,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_early,98,417.71,792.04,-374.33,2.115887,4.262347,0.591837,13.655862,-9.35825,1.459232,88.6,8.884967,15,0.653061,4,4.71456,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_mid,98,176.49,673.01,-496.52,1.355454,1.800918,0.602041,11.406949,-12.731282,0.895978,72.45,14.146522,33,0.816327,5,2.436025,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_late,97,467.97,1229.34,-761.37,1.614642,4.824433,0.546392,23.195094,-17.303864,1.340458,218.28,18.923113,33,0.793814,6,2.143898,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_early,98,417.71,792.04,-374.33,2.115887,4.262347,0.591837,13.655862,-9.35825,1.459232,88.6,8.884967,15,0.653061,4,4.71456,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_mid,98,176.49,673.01,-496.52,1.355454,1.800918,0.602041,11.406949,-12.731282,0.895978,72.45,14.146522,33,0.816327,5,2.436025,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_late,97,467.97,1229.34,-761.37,1.614642,4.824433,0.546392,23.195094,-17.303864,1.340458,218.28,18.923113,33,0.793814,6,2.143898,measured_slice(측정 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_early,90,501.81,940.44,-438.63,2.144039,5.575667,0.633333,16.498947,-13.291818,1.241286,72.01,7.65909,27,0.566667,3,6.968615,measured_slice(측정 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_mid,90,150.54,723.04,-572.5,1.262952,1.672667,0.566667,14.177255,-14.679487,0.965787,83.3,15.542785,23,0.822222,5,1.807203,measured_slice(측정 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_late,88,253.16,1066.47,-813.31,1.311271,2.876818,0.568182,21.3294,-21.402895,0.996566,323.7,31.478834,30,0.727273,7,0.782082,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_early,90,501.81,940.44,-438.63,2.144039,5.575667,0.633333,16.498947,-13.291818,1.241286,72.01,7.65909,27,0.566667,3,6.968615,measured_slice(측정 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_mid,90,150.54,723.04,-572.5,1.262952,1.672667,0.566667,14.177255,-14.679487,0.965787,83.3,15.542785,23,0.822222,5,1.807203,measured_slice(측정 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,chron_segment,chron_late,88,253.16,1066.47,-813.31,1.311271,2.876818,0.568182,21.3294,-21.402895,0.996566,323.7,31.478834,30,0.727273,7,0.782082,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_early,101,535.51,1050.36,-514.85,2.040128,5.302079,0.613861,16.94129,-13.201282,1.283306,102.03,9.040885,17,0.564356,4,5.248554,measured_slice(측정 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,chron_segment,chron_mid,101,204.78,834.49,-629.71,1.325197,2.027525,0.574257,14.387759,-14.644419,0.982474,105.82,20.553959,39,0.861386,6,1.935173,measured_slice(측정 구간)
